Date,HomeTeam,AwayTeam,Target,home_avg_goals_scored,home_avg_goals_conceded,home_avg_shots,home_avg_shots_target,home_avg_corners,home_win_rate,home_form,away_avg_goals_scored,away_avg_goals_conceded,away_avg_shots,away_avg_shots_target,away_avg_corners,away_win_rate,away_form,form_difference,goal_difference,home_shot_efficiency,away_shot_efficiency,home_advantage,Target_encoded
2023-03-05,Antwerp,Mechelen,H,1.2,1.8,10.2,4.0,3.8,0.2,1.0,1.2,1.0,13.2,3.4,6.8,0.2,1.4,-0.3999999999999999,-0.8,0.35714285714285715,0.23943661971830987,0.0,0
2023-03-05,Gent,Anderlecht,H,0.8,3.4,10.2,3.2,4.8,0.0,0.0,2.0,1.8,14.4,5.2,4.4,0.4,1.2,-1.2,-2.8,0.28571428571428575,0.33766233766233766,-0.4,0
2023-03-05,St. Gilloise,Eupen,H,2.0,0.4,13.6,5.6,4.4,0.8,2.6,0.8,1.4,10.2,2.8,3.4,0.2,0.6,2.0,2.2,0.3835616438356164,0.25,0.6000000000000001,0
2023-03-10,Charleroi,Oud-Heverlee Leuven,A,2.0,1.4,14.2,5.4,4.8,0.6,2.2,0.8,2.6,10.0,2.6,6.0,0.0,0.2,2.0,2.4000000000000004,0.3552631578947369,0.23636363636363636,0.6,2
2023-03-11,Mechelen,St Truiden,H,1.2,1.0,13.2,3.4,6.8,0.2,1.4,2.2,1.6,13.0,5.2,5.0,0.6,2.0,-0.6000000000000001,-0.40000000000000013,0.23943661971830987,0.37142857142857144,-0.39999999999999997,0
2023-03-11,Eupen,Oostende,D,0.8,1.4,10.2,2.8,3.4,0.2,0.6,0.8,1.2,11.6,4.6,4.4,0.2,1.0,-0.4,-0.19999999999999996,0.25,0.36507936507936506,0.0,1
2023-03-11,Westerlo,Kortrijk,H,2.2,2.2,14.2,5.0,7.4,0.4,1.4,2.0,1.2,11.6,4.2,4.8,0.6,2.0,-0.6000000000000001,-0.8,0.32894736842105265,0.33333333333333337,-0.19999999999999996,0
2023-03-11,Seraing,Antwerp,A,0.8,2.0,6.4,1.8,4.0,0.2,0.8,1.2,1.8,10.2,4.0,3.8,0.2,1.0,-0.19999999999999996,-0.5999999999999999,0.24324324324324323,0.35714285714285715,0.0,2
2023-03-12,Club Brugge,Standard,H,2.4,0.8,18.6,6.8,6.4,0.8,2.6,0.4,0.2,8.6,2.6,3.6,0.2,1.2,1.4000000000000001,1.4,0.346938775510204,0.27083333333333337,0.6000000000000001,0
2023-03-12,Waregem,Gent,A,1.6,2.0,13.6,3.6,6.4,0.0,0.8,0.8,3.4,10.2,3.2,4.8,0.0,0.0,0.8,2.1999999999999997,0.24657534246575344,0.28571428571428575,0.0,2
2023-03-12,Genk,St. Gilloise,A,1.4,1.4,11.6,5.2,3.6,0.4,1.2,2.0,0.4,13.6,5.6,4.4,0.8,2.6,-1.4000000000000001,-1.6,0.41269841269841273,0.3835616438356164,-0.4,2
2023-03-12,Anderlecht,Cercle Brugge,H,2.0,1.8,14.4,5.2,4.4,0.4,1.2,1.2,2.0,13.8,4.4,5.2,0.2,0.8,0.3999999999999999,1.0,0.33766233766233766,0.2972972972972973,0.2,0
2023-03-17,Cercle Brugge,Genk,D,1.2,2.0,13.8,4.4,5.2,0.2,0.8,1.4,1.4,11.6,5.2,3.6,0.4,1.2,-0.3999999999999999,-0.8,0.2972972972972973,0.41269841269841273,-0.2,1
